LAU_ID,LAU_NAME,Anio,Vehiculos_Oficial,Indice_Conectividad,Poblacion_Est
24098,Matallana de Torío,2021,904,52.69,1252
24112,Peranzanes,2021,192,83.89,267
24122,Puente de Domingo Flórez,2021,1011,42.46,1400
24141,San Adrián del Valle,2021,65,11.2,91
24153,Santa Cristina de Valmadrigal,2021,201,28.63,279
28060,Fuentidueña de Tajo,2021,1622,43.2,2246
28072,Hoyo de Manzanares,2021,6440,32.5,8917
28085,Miraflores de la Sierra,2021,5018,40.51,6948
47106,Olmos de Peñafiel,2021,28,11.0,40
47118,Piñel de Abajo,2021,114,15.24,158
22103,Estadilla,2021,602,36.17,834
22116,Grañén,2021,1245,88.92,1725
22130,Jaca,2021,9759,291.75,13512
22144,Laspuña,2021,200,32.28,277
22157,Montanuy,2021,172,124.49,239
50149,Luesma,2021,28,20.56,39
50169,Miedes de Aragón,2021,309,39.72,428
39089,Tudanca,2021,111,37.61,154
39098,Villacarriedo,2021,1202,36.55,1665
40007,Aldealengua de Pedraza,2021,59,25.03,82
40020,Arcones,2021,137,22.62,191
40031,Bernuy de Porreros,2021,762,6.67,1055
40046,Castillejo de Mesleón,2021,85,19.29,119
40074,Escarabajosa de Cabezas,2021,203,11.44,282
24167,Soto y Amío,2021,520,49.56,721
40091,Fuentesoto,2021,68,21.09,95
40104,Ituero y Lama,2021,312,9.46,432
40118,Marazuela,2021,36,10.61,51
40128,Migueláñez,2021,96,13.65,134
27028,Lugo,2021,70495,236.75,97599
27038,Ourol,2021,704,101.76,976
27047,"Pobra do Brollón, A",2021,1128,126.68,1563
27059,Sober,2021,1563,95.65,2165
27901,Baralla,2021,1794,101.3,2485
28008,Aldea del Fresno,2021,2446,37.07,3387
37247,Peñarandilla,2021,133,9.05,185
37259,Puebla de San Medel,2021,23,6.48,32
29024,Benalauría,2021,331,14.17,459
29034,Canillas de Albaida,2021,593,23.84,821
29046,Cortes de la Frontera,2021,2179,125.8,3018
48901,Derio,2021,5071,7.28,7021
48910,Iurreta,2021,2679,13.52,3710
49016,Aspariegos,2021,163,30.15,226
09374,Susinos del Páramo,2021,83,8.11,116
09375,Tamarón,2021,41,10.87,58
09381,Tinieblas de la Sierra,2021,18,19.58,26
09387,Torregalindo,2021,85,10.97,118
09388,Torrelara,2021,23,8.71,32
09389,Torrepadre,2021,49,20.29,68
43052,Xerta,2021,833,23.4,1154
43060,Flix,2021,2403,83.42,3327
43070,"Guiamets, Els",2021,189,8.47,263
43081,Maspujols,2021,614,2.55,851
43092,Mont-roig del Camp,2021,9822,45.6,13599
43114,Porrera,2021,312,20.53,432
43124,"Riba, La",2021,408,5.74,566
28032,Camarma de Esteruelas,2021,5586,25.27,7735
28044,Colmenarejo,2021,6931,22.62,9597
28054,"Escorial, El",2021,12189,49.4,16876
43168,Vilanova de Prades,2021,81,15.38,113
43178,Vinyols i els Arcs,2021,1687,7.84,2336
44005,Aguilar del Alfambra,2021,57,27.47,80
47183,Valdunquillo,2021,93,21.88,130
47193,Viana de Cega,2021,1617,12.9,2239
47206,Villafuerte,2021,62,18.45,87
47216,Villán de Tordesillas,2021,89,8.71,124
37269,Robleda,2021,331,56.48,459
37278,San Cristóbal de la Cuesta,2021,799,7.13,1107
37293,Santa María de Sando,2021,70,9.93,97
37306,Serradilla del Arroyo,2021,176,57.4,245
25002,Àger,2021,417,115.32,578
43128,Riudecols,2021,877,14.02,1215
43139,Santa Coloma de Queralt,2021,2018,24.4,2794
46009,Albalat dels Sorells,2021,2991,3.32,4141
46020,"Alcúdia de Crespins, l'",2021,3834,3.71,5309
46047,Bèlgida,2021,452,12.36,627
47227,Villavellid,2021,39,15.46,54
48004,Amoroto,2021,280,9.33,389
48013,Barakaldo,2021,72505,17.94,100381
48023,Artea,2021,541,8.84,750
48031,Elantxobe,2021,249,1.31,346
25014,Alfés,2021,204,22.91,283
25025,Naut Aran,2021,1378,183.16,1908
25036,Aspa,2021,155,7.15,215
25045,Bausen,2021,49,12.35,69
25053,Benavent de Segrià,2021,1134,5.42,1571
25068,Castellnou de Seana,2021,508,11.68,704
25082,Espot,2021,275,69.56,382
25096,"Fuliola, La",2021,885,7.96,1226
41007,"Algaba, La",2021,11980,13.03,16587
41017,Bormujos,2021,16375,8.85,22672
41028,Castilleja de Guzmán,2021,2067,1.46,2863
41039,Écija,2021,28457,702.47,39398
49022,Benegiles,2021,200,16.82,277
49031,Cabañas de Sayago,2021,101,35.4,141
49043,Castroverde de Campos,2021,187,46.15,259
49059,Cuelgamures,2021,57,10.44,79
49075,Fresno de la Polvorosa,2021,83,2.92,115
49239,Villabuena del Puente,2021,433,18.67,600
49268,Villarrín de Campos,2021,286,35.94,396
50006,Ainzón,2021,757,29.02,1049
09411,Valle de Oca,2021,118,27.51,164
09417,Vallejera,2021,28,12.53,40
09418,Valles de Palenzuela,2021,57,14.88,79
46058,Benifairó de les Valls,2021,1662,3.12,2301
46072,Bocairent,2021,2977,69.6,4122
46082,Canet d'En Berenguer,2021,5206,2.76,7208
50175,Morata de Jalón,2021,762,32.87,1055
50187,Nigüella,2021,42,21.31,59
50197,Orés,2021,65,36.37,90
40138,Nava de la Asunción,2021,1974,59.67,2734
28106,Parla,2021,95375,17.92,132044
28135,Santa María de la Alameda,2021,1087,54.33,1505
28148,Torrejón de Ardoz,2021,99220,23.24,137367
28160,Valdemorillo,2021,9791,67.42,13556
28172,Villalbilla,2021,12061,24.73,16699
28182,Villavieja del Lozoya,2021,227,16.63,315
29008,Alhaurín el Grande,2021,19314,52.48,26740
44130,Jorcas,2021,30,18.27,42
44143,Manzanera,2021,386,120.77,535
50203,Pastriz,2021,947,11.84,1312
50213,Plenas,2021,75,26.86,105
50223,Remolinos,2021,723,13.26,1002
50249,Tabuenca,2021,226,61.5,313
50259,Torrehermosa,2021,52,14.83,73
50268,Undués de Lerda,2021,36,29.75,51
19231,Rebollosa de Jadraque,2021,6,4.59,9
19246,Saelices de la Sal,2021,33,13.29,47
19259,Somolinos,2021,19,10.02,27
19269,"Toba, La",2021,52,25.73,73
40150,Orejana,2021,44,14.85,61
40160,Pinarnegrillo,2021,70,13.8,98
40174,Sacramenia,2021,256,31.79,355
40184,San Pedro de Gaíllos,2021,222,18.67,308
40199,Sotosalbos,2021,98,17.15,136
40210,Urueñas,2021,71,23.35,99
40221,Valleruela de Sepúlveda,2021,38,11.26,53
40903,Marazoleja,2021,68,18.67,95
44158,Mora de Rubielos,2021,1124,119.24,1557
44173,"Olmos, Los",2021,85,31.14,119
46165,Massanassa,2021,7280,4.0,10079
46174,Montesa,2021,814,34.53,1127
46183,"Olleria, l'",2021,6086,23.15,8426
46193,Picanya,2021,8442,5.19,11688
30008,Alhama de Murcia,2021,16791,223.68,23247
30019,Cieza,2021,25259,263.1,34971
30027,Molina de Segura,2021,54522,121.74,75485
30038,"Torres de Cotillas, Las",2021,16014,27.85,22171
31006,Ablitas,2021,1869,55.64,2588
31016,Ansoáin,2021,7611,1.39,10538
45027,Cabezamesada,2021,267,42.73,371
45038,Carranque,2021,3786,17.75,5242
45049,Cervera de los Montes,2021,360,22.67,499
45061,Escalona,2021,2635,52.49,3649
34103,Mazuecos de Valdeginate,2021,61,13.18,85
34131,Población de Arroyo,2021,31,15.75,44
34168,Santa Cruz de Boedo,2021,34,17.71,48
34182,Torquemada,2021,679,59.98,941
34204,Villacidaler,2021,32,15.15,45
34217,Villalobón,2021,1344,13.65,1861
47135,Robladillo,2021,65,6.25,91
47146,San Miguel del Pino,2021,251,5.32,348
47166,Torrecilla de la Abadesa,2021,181,19.57,251
46202,"Pobla de Vallbona, la",2021,19158,23.86,26524
46212,Real,2021,1727,13.13,2392
46221,Salem,2021,289,6.16,401
46230,Silla,2021,14136,17.98,19571
46249,Utiel,2021,8333,170.08,11537
42103,Langa de Duero,2021,500,136.06,693
42119,Monteagudo de las Vicarías,2021,124,68.79,173
42159,Rollamienta,2021,31,12.83,44
42171,Serón de Nágima,2021,84,42.85,117
42185,Torreblacos,2021,18,12.1,25
42197,Valderrodilla,2021,44,22.5,62
42211,"Villares de Soria, Los",2021,59,10.1,83
19265,Tartanedo,2021,114,106.33,158
12038,Castellfort,2021,133,47.47,185
08119,Masquefa,2021,7049,12.52,9760
12057,Eslida,2021,543,13.0,752
12058,Espadilla,2021,64,8.52,89
07003,Alcúdia,2021,15597,43.04,21594
08121,Mataró,2021,93057,16.04,128835
08122,Mediona,2021,1887,34.46,2613
42216,Vizmanos,2021,22,16.71,31
45070,Guadamur,2021,1296,27.22,1795
45080,Illán de Vacas,2021,1,3.05,2
45091,Maqueda,2021,356,52.87,493
45101,Miguel Esteban,2021,3409,66.74,4721
45112,"Navalmorales, Los",2021,1560,75.25,2161
45123,Ontígola,2021,3536,29.57,4896
45134,Portillo de Toledo,2021,1656,14.31,2294
45141,Quero,2021,758,74.86,1050
45149,"Romeral, El",2021,408,56.48,566
45160,Segurilla,2021,1010,16.36,1399
19118,Fuembellida,2021,7,16.57,10
19129,Gascueña de Bornova,2021,21,17.94,30
19146,"Huerce, La",2021,39,28.57,55
19157,Jirueque,2021,34,7.39,48
19169,Mantiel,2021,20,10.23,29
19178,Megina,2021,22,19.17,31
19188,Mochales,2021,28,22.61,39
19199,Ocentejo,2021,10,19.32,15
19212,Pastrana,2021,662,68.67,917
19222,"Pobo de Dueñas, El",2021,71,39.25,99
08136,Montornès del Vallès,2021,12027,7.35,16651
08140,Navarcles,2021,4387,3.96,6075
05266,Zapardiel de la Cañada,2021,59,28.66,82
06002,Aceuchal,2021,3906,45.27,5409
06011,Almendralejo,2021,24313,117.93,33661
18074,Ferreira,2021,227,31.18,315
18087,Granada,2021,166744,63.29,230852
18100,Huétor Tájar,2021,7673,28.66,10624
18114,"Calahorra, La",2021,488,28.28,676
34231,Villarrabé,2021,130,57.04,181
34245,Villota del Páramo,2021,219,55.79,304
35007,Betancuria,2021,582,74.54,806
35015,Pájara,2021,15170,275.34,21003
22252,Yebra de Basa,2021,115,64.87,160
22908,Hoz y Costean,2021,169,41.0,235
23010,Bailén,2021,12362,84.08,17115
07028,Lloret de Vistalegre,2021,1141,12.51,1581
08158,"Papiol, El",2021,3100,6.35,4292
08163,Pineda de Mar,2021,20705,7.43,28666
06028,Campanario,2021,3399,184.74,4706
06034,Casas de Reina,2021,144,35.5,200
06039,"Coronada, La",2021,1545,58.23,2140
08190,Saldes,2021,215,47.74,299
08192,Santpedor,2021,5504,12.04,7621
03017,"Alqueria d'Asnar, l'",2021,364,0.54,505
03049,Callosa de Segura,2021,13950,17.85,19314
32057,Parada de Sil,2021,371,44.69,514
32068,Ramirás,2021,1089,29.17,1508
32076,San Cristovo de Cea,2021,1437,67.75,1990
32089,Vilar de Barrio,2021,863,76.52,1196
46109,Cheste,2021,6442,51.41,8919
18145,Ogíjares,2021,10629,4.99,14716
36058,Vilaboa,2021,4275,26.49,5919
43050,Creixell,2021,2919,7.48,4042
43138,Santa Bàrbara,2021,2691,20.29,3726
48027,Durango,2021,21333,7.72,29536
41018,Brenes,2021,9200,15.58,12738
46066,Benirredrà,2021,1126,0.28,1559
28161,Valdemoro,2021,58599,46.12,81129
38034,San Juan de la Rambla,2021,3545,14.82,4909
37372,Villaverde de Guareña,2021,101,11.29,141
38004,Arafo,2021,4135,24.64,5725
38013,Frontera,2021,3218,58.77,4456
38023,San Cristóbal de La Laguna,2021,114569,73.67,158618
38036,San Sebastián de la Gomera,2021,6880,81.57,9526
38047,Tijarafe,2021,1889,38.6,2616
39002,Ampuero,2021,3195,23.24,4424
39012,Cabezón de la Sal,2021,5954,23.85,8244
14045,Moriles,2021,2627,14.04,3637
46022,Alfafar,2021,15673,7.24,21700
10096,Hervás,2021,2807,42.92,3887
09226,Monterrubio de la Demanda,2021,41,10.69,57
09231,Nebreda,2021,40,19.96,56
16119,Leganiel,2021,159,32.14,221
16121,"Majadas, Las",2021,160,63.12,222
10109,Logrosán,2021,1378,262.21,1908
09242,Padilla de Abajo,2021,48,19.59,67
09250,Pampliega,2021,206,17.46,286
17138,Portbou,2021,766,6.69,1061
14042,Montilla,2021,16010,121.31,22166
12056,Chóvar,2021,222,13.12,308
06024,Cabeza la Vaca,2021,914,45.93,1266
08191,Sallent,2021,4902,46.88,6787
43012,Altafulla,2021,4080,4.95,5649
16130,Montalbo,2021,510,52.95,707
10188,Torre de Santa María,2021,380,13.64,527
14036,Hornachuelos,2021,3173,652.64,4394
17125,Pardines,2021,120,22.31,167
17126,Parlavà,2021,296,4.46,410
17187,"Saus, Camallera i Llampaies",2021,638,8.21,884
12081,Navajas,2021,610,5.65,845
12082,Nules,2021,9971,36.27,13805
12084,Onda,2021,18360,77.6,25419
12087,Palanques,2021,25,9.96,35
12088,Pavías,2021,52,10.13,73
12089,Peníscola,2021,6060,56.72,8391
12090,Pina de Montalgrao,2021,85,22.49,119
17142,Quart,2021,2889,27.4,4001
03034,Benijófar,2021,2539,3.13,3516
03051,"Camp de Mirra, el",2021,317,15.65,439
44022,Alloza,2021,387,58.49,536
05042,Cabezas de Alambre,2021,113,8.43,157
32015,"Bolo, O",2021,577,65.33,800
41095,Utrera,2021,37230,467.69,51545
44206,San Agustín,2021,96,40.55,133
17148,Riudarenes,2021,1671,34.14,2314
17149,Riudaura,2021,375,16.86,520
17150,Riudellots de la Selva,2021,1498,9.54,2074
12101,San Rafael del Río,2021,355,15.18,492
15038,Frades,2021,1618,58.65,2241
15039,Irixoa,2021,944,48.81,1308
17213,Vidreres,2021,6068,34.69,8401
17214,Vilabertran,2021,713,1.64,988
17215,Vilablareix,2021,2517,4.41,3486
14065,"Victoria, La",2021,1660,13.97,2299
19016,Algar de Mesa,2021,32,16.57,45
14902,"Guijarrosa, La",2021,964,32.83,1335
15045,Mazaricos,2021,2693,134.4,3729
18013,Alhama de Granada,2021,4065,301.2,5629
10198,Valdefuentes,2021,793,19.46,1098
06042,Cheles,2021,834,34.4,1155
06043,Don Álvaro,2021,586,23.01,812
06047,Esparragosa de la Serena,2021,688,15.56,953
08001,Abrera,2021,9204,14.36,12744
15071,Porto do Son,2021,6568,67.87,9094
13003,Alamillo,2021,336,48.18,466
13004,Albaladejo,2021,756,35.1,1047
18003,Albolote,2021,13980,56.39,19355
10214,Villar de Plasencia,2021,165,17.85,229
08009,Argentona,2021,9221,18.22,12767
08010,Artés,2021,4294,12.82,5945
08011,Avià,2021,1614,19.49,2235
06068,Hinojosa del Valle,2021,349,33.06,484
16016,Almendros,2021,178,45.12,247
16017,Almodóvar del Pinar,2021,282,67.89,391
16024,Arguisuelas,2021,96,35.54,133
11014,Conil de la Frontera,2021,17020,62.73,23565
06083,Mérida,2021,42763,621.26,59205
06084,Mirandilla,2021,879,29.83,1218
11017,Espera,2021,2727,88.6,3776
11018,"Gastor, El",2021,1223,19.74,1694
11020,Jerez de la Frontera,2021,153855,852.91,213008
06096,Orellana de la Sierra,2021,200,11.98,277
11041,Villamartín,2021,8794,152.12,12176
13068,Puebla de Don Rodrigo,2021,811,304.66,1124
17055,Colomers,2021,148,3.05,205
17056,Cornellà del Terri,2021,1721,19.99,2383
17063,Espinelves,2021,176,12.52,245
17064,Espolla,2021,293,31.15,407
13079,"Solana, La",2021,10926,96.99,15128
13082,Tomelloso,2021,26178,173.82,36243
13088,Valenzuela de Calatrava,2021,469,31.6,650
17078,Ger,2021,365,23.43,506
12013,Arañuel,2021,117,13.68,163
06132,Torremayor,2021,725,15.07,1004
06138,Valdetorres,2021,829,28.45,1149
08095,Granera,2021,66,16.74,92
17094,Llívia,2021,1084,9.31,1501
17095,Lloret de Mar,2021,29550,34.77,40912
16087,Fuentelespino de Haro,2021,169,23.84,235
16089,Fuentes,2021,332,77.01,461
16091,Fuertescusa,2021,49,45.41,68
16092,Gabaldón,2021,113,60.16,157
16093,Garaballa,2021,46,50.11,65
16094,Gascueña,2021,101,36.85,141
14005,Almodóvar del Río,2021,5730,123.83,7934
12046,Cirat,2021,159,29.3,221
06151,Villagonzalo,2021,869,29.27,1204
08111,Malla,2021,190,7.87,264
08112,Manlleu,2021,15207,12.4,21054
08114,Martorell,2021,20564,9.21,28471
08116,"Masies de Roda, Les",2021,534,11.6,740
12055,Xodos,2021,83,31.4,116
06159,Zahínos,2021,1986,33.04,2750
14027,Fernán-Núñez,2021,6900,21.88,9554
17115,Ordis,2021,281,6.06,390
17116,Osor,2021,302,37.05,419
17119,Palau de Santa Eulàlia,2021,91,6.17,127
17168,Sant Joan de Mollet,2021,373,2.31,517
17174,Sant Miquel de Campmajor,2021,176,23.97,245
10182,Toril,2021,119,107.35,165
10186,Torrecillas de la Tiesa,2021,757,100.05,1049
12065,Gaibiel,2021,140,12.83,195
07004,Algaida,2021,4472,64.45,6192
07005,Andratx,2021,8684,58.45,12023
07006,Artà,2021,5976,100.35,8274
07008,Binissalem,2021,6622,21.38,9169
22213,Sariñena,2021,2938,197.83,4068
49126,Moraleja de Sayago,2021,214,24.11,297
22062,Bisaurri,2021,130,44.69,181
09009,Albillos,2021,158,8.81,220
09258,Pedrosa del Príncipe,2021,120,20.18,167
09268,Pinilla de los Barruecos,2021,71,23.1,99
10114,Majadas,2021,928,37.3,1285
10115,Malpartida de Cáceres,2021,2933,23.1,4061
09272,Poza de la Sal,2021,205,58.72,284
09273,Prádanos de Bureba,2021,42,7.56,59
09274,Pradoluengo,2021,773,21.91,1071
16161,Piqueras del Castillo,2021,33,31.53,47
10127,Montehermoso,2021,4041,69.24,5595
10133,Navas del Madroño,2021,893,80.52,1237
08152,Orpí,2021,117,10.91,163
06012,Arroyo de San Serván,2021,2900,35.95,4016
07031,Llucmajor,2021,28112,235.02,38921
08164,"Pla del Penedès, El",2021,944,6.82,1308
06021,Bodonal de la Sierra,2021,717,49.05,993
23901,Cárcheles,2021,932,29.06,1291
21058,Puebla de Guzmán,2021,2255,241.31,3123
47094,Moral de la Reina,2021,104,30.25,145
25112,Ivars de Noguera,2021,239,19.62,331
40029,Bercimuel,2021,23,8.24,33
28002,Ajalvir,2021,3499,14.23,4845
37244,Peñacaballera,2021,111,4.48,154
43155,Tortosa,2021,25030,157.37,34654
37325,"Tornadizo, El",2021,62,8.15,86
09047,Belbimbre,2021,39,7.13,55
09052,Berzosa de Bureba,2021,18,5.44,25
09058,Buniel,2021,447,9.52,620
16189,Salvacañete,2021,213,85.97,296
16194,Santa Cruz de Moya,2021,161,79.25,223
10154,Rebollar,2021,143,8.22,198
09067,Canicosa de la Sierra,2021,302,21.14,419
07047,Sencelles,2021,2782,37.95,3852
07048,Sant Josep de sa Talaia,2021,21782,114.34,30157
06031,Carmonita,2021,371,28.02,515
06032,"Carrascalejo, El",2021,57,8.99,80
07061,Sóller,2021,9869,30.73,13664
10192,Torremocha,2021,535,45.78,741
25098,Gavet de la Conca,2021,187,65.23,259
46071,Bicorp,2021,392,97.65,544
28149,Torrejón de la Calzada,2021,7322,6.45,10138
49187,San Cristóbal de Entreviñas,2021,965,30.48,1337
09332,Saldaña de Burgos,2021,145,5.78,202
16203,Tarancón,2021,11725,76.48,16233
09082,Castildelgado,2021,24,3.39,34
15018,"Capela, A",2021,851,41.02,1179
15076,San Sadurniño,2021,1981,70.88,2744
42057,Castilruiz,2021,114,27.84,158
34190,Valderrábano,2021,34,19.99,48
09339,San Martín de Rubiales,2021,104,13.91,144
09346,Santa Cruz del Valle Urbión,2021,72,24.18,100
16242,Villaconejos de Trabaque,2021,239,22.87,331
16246,Villalba del Rey,2021,351,68.26,486
16250,Villanueva de Guadamejud,2021,44,21.7,61
08210,Sant Feliu de Codines,2021,4663,10.79,6457
16265,Villarejo de la Peñuela,2021,15,8.49,22
09124,Espinosa de los Monteros,2021,1171,98.51,1622
12026,Benassal,2021,736,57.05,1020
08232,Sant Pere de Riudebitlles,2021,1770,3.83,2451
08236,Sant Quintí de Mediona,2021,1733,9.94,2400
10041,Caminomorisco,2021,818,105.68,1133
08242,Marganell,2021,213,9.58,295
08249,Santa Fe del Penedès,2021,259,2.37,359
09169,Hortigüela,2021,76,14.67,106
10052,Casas de Don Antonio,2021,135,22.3,188
17076,Garrigoles,2021,135,6.42,188
10001,Abadía,2021,242,32.2,336
10004,Acehúche,2021,574,65.37,795
08256,Santa Maria de Martorelles,2021,632,3.18,876
08261,Santa Susanna,2021,2766,9.11,3830
09174,Huerta de Rey,2021,630,70.09,873
09198,Mahamud,2021,72,23.91,100
08282,Tiana,2021,6619,5.7,9164
09466,Villaverde del Monte,2021,81,26.51,113
49247,Villalcampo,2021,281,46.3,390
10031,Botija,2021,131,13.44,182
09360,San Vicente del Valle,2021,20,8.95,29
18068,Dílar,2021,1625,56.9,2250
16108,Huelves,2021,64,27.98,89
06161,Zarza-Capilla,2021,213,65.76,296
07009,Búger,2021,827,5.95,1145
08038,Callús,2021,1507,8.9,2087
08086,"Franqueses del Vallès, Les",2021,14713,21.3,20370
08185,Rubió,2021,183,34.31,254
05254,Velayos,2021,150,14.53,209
31049,Basaburua,2021,603,59.53,835
31085,Etxauri,2021,467,10.11,647
50159,Maluenda,2021,646,28.74,895
43104,"Perelló, El",2021,2091,72.24,2895
28018,Becerril de la Sierra,2021,4499,21.3,6229
46154,Llanera de Ranes,2021,755,6.77,1046
18171,Salar,2021,1877,60.53,2600
34082,Hérmedes de Cerrato,2021,52,22.72,73
47097,Mota del Marqués,2021,239,22.43,331
26006,Alberite,2021,1885,14.53,2611
26035,Cabezón de Cameros,2021,15,7.83,22
31029,"Arcos, Los",2021,824,41.38,1141
31058,Auritz,2021,166,13.66,231
36008,Cangas,2021,19247,27.34,26647
36040,Portas,2021,2027,16.29,2807
49116,Melgar de Tera,2021,253,29.24,351
23035,Fuerte del Rey,2021,971,25.18,1345
39027,Campoo de Enmedio,2021,2698,65.48,3736
22239,Tramaced,2021,79,10.97,110
49006,Algodre,2021,101,12.94,141
23069,Porcuna,2021,4292,126.02,5943
23086,Torredelcampo,2021,9958,130.71,13787
24015,Benavides,2021,1697,53.14,2350
26101,Muro en Cameros,2021,28,11.2,39
26134,Santa Coloma,2021,70,14.31,98
43010,Alió,2021,366,5.2,508
43037,Calafell,2021,21884,14.54,30299
31102,Ezkurra,2021,102,16.9,142
31131,Iza,2021,954,36.95,1322
31157,Lodosa,2021,3503,32.53,4851
45176,Ugena,2021,4127,11.14,5715
49151,"Perdigón, El",2021,483,36.71,669
49184,Samir de los Caños,2021,118,26.17,164
49226,Vadillo de la Guareña,2021,182,31.65,252
50157,Malón,2021,306,4.05,425
39094,Valderredible,2021,692,214.07,959
43055,Falset,2021,2031,22.97,2812
43083,"Milà, El",2021,128,2.97,178
43113,"Pont d'Armentera, El",2021,354,15.48,491
43134,"Rourell, El",2021,277,1.66,384
46028,Algar de Palancia,2021,378,9.41,524
46076,Bugarra,2021,564,28.92,781
19298,Valdearenas,2021,61,10.96,85
19333,Zaorejas,2021,83,135.3,115
20041,Hernialde,2021,223,3.0,310
37051,Berrocal de Salvatierra,2021,51,21.65,71
24025,Burón,2021,210,112.63,292
26176,Villaverde de Rioja,2021,54,4.16,75
31216,Sangüesa,2021,3500,48.82,4847
37106,Cipérez,2021,173,74.82,240
37135,"Fuente de San Esteban, La",2021,923,55.32,1278
37174,Macotera,2021,720,23.6,997
24080,Grajal de Campos,2021,158,18.06,220
24116,Posada de Valdeón,2021,302,117.45,419
24154,Santa Elena de Jamuz,2021,749,44.75,1037
40087,Fuentepiñel,2021,50,8.47,70
40125,"Matilla, La",2021,52,5.31,72
27044,"Pastoriza, A",2021,2020,125.62,2797
28007,Alcorcón,2021,124096,24.13,171807
28046,Collado Mediano,2021,5358,15.94,7418
43172,Vilaverd,2021,342,8.97,474
47181,Valdenebro de los Valles,2021,138,29.94,192
16129,Montalbanejo,2021,63,42.01,88
08281,Teià,2021,4796,4.82,6641
08002,Aguilar de Segarra,2021,210,31.02,291
47223,Villardefrades,2021,102,25.83,142
48025,Zeberio,2021,777,34.2,1076
44034,Bañón,2021,107,38.71,149
44062,Cañada Vellida,2021,28,16.32,39
44105,Fórnoles,2021,60,23.02,84
31250,Bera,2021,2736,25.42,3788
32006,Bande,2021,1061,71.03,1469
32032,Xinzo de Limia,2021,6838,95.23,9467
32047,"Merca, A",2021,1412,36.63,1955
46123,Favara,2021,1912,6.8,2648
20050,Leaburu,2021,280,4.04,389
20078,Zaldibia,2021,1244,11.79,1723
33027,Grandas de Salime,2021,549,82.0,761
33061,San Martín de Oscos,2021,245,48.35,340
34024,Baquerín de Campos,2021,17,15.03,24
